date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:16%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_75cf44fd-2103-42ed-a96c-6f23ba668fa4_{width}x.png?v=1662659685	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_75cf44fd-2103-42ed-a96c-6f23ba668fa4_{width}x6a56.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:24	92401/92401	---MCZ	200	added ('OK')	text/html	etag:cacheable:88782b8d593143e037c316df6da9a78c	https://awokendreams.shop/products/patchwork-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/patchwork-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:24	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:17%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_75cf44fd-2103-42ed-a96c-6f23ba668fa4_{width}x.png?v=1662659685	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_75cf44fd-2103-42ed-a96c-6f23ba668fa4_{width}x6a56.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:17%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_75cf44fd-2103-42ed-a96c-6f23ba668fa4_345x345@2x.png?v=1662659685	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_75cf44fd-2103-42ed-a96c-6f23ba668fa4_345x345@2x6a56.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:25	540538/540538	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:00:49%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_75cf44fd-2103-42ed-a96c-6f23ba668fa4_345x345@2x.png?v=1662659685	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_75cf44fd-2103-42ed-a96c-6f23ba668fa4_345x345@2x6a56.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:18%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_6c997fdb-f347-4fb1-84de-16dca822276a_{width}x.png?v=1662487367	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_6c997fdb-f347-4fb1-84de-16dca822276a_{width}xeea1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:26	92574/92574	---MCZ	200	added ('OK')	text/html	etag:cacheable:19573e995e1c72e035598b7404b99134	https://awokendreams.shop/products/pink-cheetah-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/pink-cheetah-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:27	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:20%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_6c997fdb-f347-4fb1-84de-16dca822276a_{width}x.png?v=1662487367	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_6c997fdb-f347-4fb1-84de-16dca822276a_{width}xeea1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:20%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_6c997fdb-f347-4fb1-84de-16dca822276a_345x345@2x.png?v=1662487367	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_6c997fdb-f347-4fb1-84de-16dca822276a_345x345@2xeea1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:28	386305/386305	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:31:21%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_6c997fdb-f347-4fb1-84de-16dca822276a_345x345@2x.png?v=1662487367	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_6c997fdb-f347-4fb1-84de-16dca822276a_345x345@2xeea1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:21%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_137c39cf-5296-45a7-ace2-e29547692352_{width}x.png?v=1662579689	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_137c39cf-5296-45a7-ace2-e29547692352_{width}xcdc1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:29	92584/92584	---MCZ	200	added ('OK')	text/html	etag:cacheable:73703681040193b5b48721571a786956	https://awokendreams.shop/products/purple-swirl-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/purple-swirl-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:30	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:23%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_137c39cf-5296-45a7-ace2-e29547692352_{width}x.png?v=1662579689	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_137c39cf-5296-45a7-ace2-e29547692352_{width}xcdc1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:23%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_137c39cf-5296-45a7-ace2-e29547692352_345x345@2x.png?v=1662579689	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_137c39cf-5296-45a7-ace2-e29547692352_345x345@2xcdc1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:30	445305/445305	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:00:57%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_137c39cf-5296-45a7-ace2-e29547692352_345x345@2x.png?v=1662579689	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_137c39cf-5296-45a7-ace2-e29547692352_345x345@2xcdc1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:24%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_{width}x.png?v=1662435147	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_{width}xa8f0.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:32	91797/91797	---MCZ	200	added ('OK')	text/html	etag:cacheable:3ce87efcc648a7b1bb3b49f388e8bef7	https://awokendreams.shop/products/reaper-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/reaper-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:32	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:25%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_{width}x.png?v=1662435147	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_{width}xa8f0.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:25%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_345x345@2x.png?v=1662435147	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_345x345@2xa8f0.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:33	371047/371047	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:01:00%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_345x345@2x.png?v=1662435147	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_345x345@2xa8f0.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:26%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_ce52b204-924c-4cf1-bd5d-997d8280b858_{width}x.png?v=1662495789	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_ce52b204-924c-4cf1-bd5d-997d8280b858_{width}x9df1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:34	92394/92394	---MCZ	200	added ('OK')	text/html	etag:cacheable:387391e57c1d126d1dd158f89da74f12	https://awokendreams.shop/products/santorini-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/santorini-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:35	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:28%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_ce52b204-924c-4cf1-bd5d-997d8280b858_{width}x.png?v=1662495789	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_ce52b204-924c-4cf1-bd5d-997d8280b858_{width}x9df1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:28%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_ce52b204-924c-4cf1-bd5d-997d8280b858_345x345@2x.png?v=1662495789	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_ce52b204-924c-4cf1-bd5d-997d8280b858_345x345@2x9df1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:35	556758/556758	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:01:04%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_ce52b204-924c-4cf1-bd5d-997d8280b858_345x345@2x.png?v=1662495789	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_ce52b204-924c-4cf1-bd5d-997d8280b858_345x345@2x9df1.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:36	1828/1828	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:c3313e485b138ef007bb54db6aad34ef	https://awokendreams.shop/blogs/news.atom	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/blogs/news.atom	(from https://awokendreams.shop/blogs/news)
14:31:36	67139/67139	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:834594d572ea688fbbaa4f457751ea8d	https://awokendreams.shop/blogs/POST	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/blogs/POST.a1.delayed	(from https://awokendreams.shop/blogs/news)
14:31:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:30%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	(from https://awokendreams.shop/account/login)
14:31:37	75079/75079	---MCZ	200	added ('OK')	text/html	etag:cacheable:09f97d8daa79f22647dddd52be2a7584	https://awokendreams.shop/blogs/news/about-us	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/blogs/news/about-us.html	(from https://awokendreams.shop/blogs/news)
14:31:38	2095/2095	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2026%20Aug%202022%2002:05:11%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	(from https://awokendreams.shop/account/login)
14:31:38	67139/67139	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:834594d572ea688fbbaa4f457751ea8d	https://awokendreams.shop/account/POST	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/account/POST	(from https://awokendreams.shop/account/login)
14:31:38	68207/68207	---MCZ	200	added ('OK')	text/html	etag:cacheable:dbd9965bfd0d690ddc314614eeb10489	https://awokendreams.shop/account/register	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/account/register.html	(from https://awokendreams.shop/account/login)
14:31:38	1246/1246	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:e91c2b8e5c1c564a7c114735eb14ec62	https://awokendreams.shop/products/brown-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/brown-shorts.oembed	(from https://awokendreams.shop/products/brown-shorts)
14:31:39	67139/67139	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:834594d572ea688fbbaa4f457751ea8d	https://awokendreams.shop/products/POST	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/POST	(from https://awokendreams.shop/products/brown-shorts)
14:31:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:32%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8f0c612f-7aeb-4646-92e5-602453cdc17c_720x@2x.png?v=1662486393	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8f0c612f-7aeb-4646-92e5-602453cdc17c_720x@2x604c.png	(from https://awokendreams.shop/products/brown-shorts)
14:31:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:34%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_9d63de11-f645-4e47-ad89-7767541da57e_720x@2x.png?v=1662659704	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_9d63de11-f645-4e47-ad89-7767541da57e_720x@2x3172.png	(from https://awokendreams.shop/products/carpet-shorts)
14:31:42	1217/1217	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:bdb9ceb150242def6b49472ec9a7d724	https://awokendreams.shop/products/carpet-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/carpet-shorts.oembed	(from https://awokendreams.shop/products/carpet-shorts)
14:31:42	1436151/1436151	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:31:34%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8f0c612f-7aeb-4646-92e5-602453cdc17c_720x@2x.png?v=1662486393	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8f0c612f-7aeb-4646-92e5-602453cdc17c_720x@2x604c.png	(from https://awokendreams.shop/products/brown-shorts)
14:31:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:37%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_53fcdffa-5070-4942-874b-f956d2a45446_720x@2x.png?v=1662487353	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_53fcdffa-5070-4942-874b-f956d2a45446_720x@2xd60f.png	(from https://awokendreams.shop/products/cheetah-mesh-shorts)
14:31:45	1236/1236	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:2bd76c4cd72c414b1aad784d9c51c257	https://awokendreams.shop/products/cheetah-mesh-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/cheetah-mesh-shorts.oembed	(from https://awokendreams.shop/products/cheetah-mesh-shorts)
14:31:49	1239/1239	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:4a4313e445b90b9ba0263ccdc353672d	https://awokendreams.shop/products/coral-basic-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/coral-basic-shorts.oembed	(from https://awokendreams.shop/products/coral-basic-shorts)
14:31:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:40%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_10183e8c-6ae6-40cc-887f-344510301960_720x@2x.png?v=1662579568	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_10183e8c-6ae6-40cc-887f-344510301960_720x@2x.b2ed24.delayed	(from https://awokendreams.shop/products/coral-basic-shorts)
14:31:49	2200605/2200605	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:31:37%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_9d63de11-f645-4e47-ad89-7767541da57e_720x@2x.png?v=1662659704	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_9d63de11-f645-4e47-ad89-7767541da57e_720x@2x3172.png	(from https://awokendreams.shop/products/carpet-shorts)
14:31:49	1896570/1896570	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:01:16%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_53fcdffa-5070-4942-874b-f956d2a45446_720x@2x.png?v=1662487353	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_53fcdffa-5070-4942-874b-f956d2a45446_720x@2xd60f.png	(from https://awokendreams.shop/products/cheetah-mesh-shorts)
14:31:52	1241/1241	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0266c209c7bd826315fb7383b7a17b1a	https://awokendreams.shop/products/cotton-candy-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/cotton-candy-shorts.oembed	(from https://awokendreams.shop/products/cotton-candy-shorts)
14:31:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:44%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_e53b9e87-211a-4d36-b0c8-b8bea5387279_720x@2x.png?v=1662577416	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_e53b9e87-211a-4d36-b0c8-b8bea5387279_720x@2x.b5ac9c.delayed	(from https://awokendreams.shop/products/cotton-candy-shorts)
14:31:55	1243/1243	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b65464376c390b71ec76d97343815f57	https://awokendreams.shop/products/cream-rug-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/cream-rug-shorts.oembed	(from https://awokendreams.shop/products/cream-rug-shorts)
14:31:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:47%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_f2cb7b99-36a7-4dd4-9e79-cc65f938a001_720x@2x.png?v=1662580189	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_f2cb7b99-36a7-4dd4-9e79-cc65f938a001_720x@2x.b860bf.delayed	(from https://awokendreams.shop/products/cream-rug-shorts)
14:31:55	1442378/1442378	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:31:43%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_10183e8c-6ae6-40cc-887f-344510301960_720x@2x.png?v=1662579568	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_10183e8c-6ae6-40cc-887f-344510301960_720x@2xed24.png	(from https://awokendreams.shop/products/coral-basic-shorts)
14:31:55	1381458/1381458	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2006:11:27%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_e53b9e87-211a-4d36-b0c8-b8bea5387279_720x@2x.png?v=1662577416	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_e53b9e87-211a-4d36-b0c8-b8bea5387279_720x@2xac9c.png	(from https://awokendreams.shop/products/cotton-candy-shorts)
14:31:58	1280/1280	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:859b7adcaa7f8bf1565f46ea15987454	https://awokendreams.shop/products/cream-maroon-basic-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/cream-maroon-basic-shorts.oembed	(from https://awokendreams.shop/products/cream-maroon-basic-shorts)
14:31:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:49%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_22a62b70-4015-4c78-bf54-a4a74cb3cf83_720x@2x.png?v=1662579420	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_22a62b70-4015-4c78-bf54-a4a74cb3cf83_720x@2x.bbb3bb.delayed	(from https://awokendreams.shop/products/cream-maroon-basic-shorts)
14:31:58	1966201/1966201	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:01:23%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_f2cb7b99-36a7-4dd4-9e79-cc65f938a001_720x@2x.png?v=1662580189	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_f2cb7b99-36a7-4dd4-9e79-cc65f938a001_720x@2x60bf.png	(from https://awokendreams.shop/products/cream-rug-shorts)
14:32:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:52%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5edc86f5-69bb-417f-9cd5-f46b3899e887_720x@2x.png?v=1662486327	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5edc86f5-69bb-417f-9cd5-f46b3899e887_720x@2xc364.png	(from https://awokendreams.shop/products/cream-shorts)
14:32:01	1236/1236	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b35814981aba48c55c9a7a7c8a042ec5	https://awokendreams.shop/products/cream-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/cream-shorts.oembed	(from https://awokendreams.shop/products/cream-shorts)
14:32:01	1324869/1324869	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:31:52%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_22a62b70-4015-4c78-bf54-a4a74cb3cf83_720x@2x.png?v=1662579420	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_22a62b70-4015-4c78-bf54-a4a74cb3cf83_720x@2xb3bb.png	(from https://awokendreams.shop/products/cream-maroon-basic-shorts)
14:32:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:54%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_720x@2x.png?v=1662580020	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_720x@2x35f1.png	(from https://awokendreams.shop/products/defeated-shorts)
14:32:02	1238/1238	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:72744d6a514c927026123f75b885898f	https://awokendreams.shop/products/defeated-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/defeated-shorts.oembed	(from https://awokendreams.shop/products/defeated-shorts)
14:32:02	1407341/1407341	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:01:30%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5edc86f5-69bb-417f-9cd5-f46b3899e887_720x@2x.png?v=1662486327	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5edc86f5-69bb-417f-9cd5-f46b3899e887_720x@2xc364.png	(from https://awokendreams.shop/products/cream-shorts)
14:32:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:56%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5dbf6fed-b0a4-4656-8297-d849dacd1e6d_720x@2x.png?v=1662571639	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5dbf6fed-b0a4-4656-8297-d849dacd1e6d_720x@2xfa61.png	(from https://awokendreams.shop/products/empire-shorts)
14:32:05	1223/1223	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:a85b9070fd0e7444f6e6d98713db4446	https://awokendreams.shop/products/empire-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/empire-shorts.oembed	(from https://awokendreams.shop/products/empire-shorts)
14:32:05	1192043/1192043	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:31:56%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_720x@2x.png?v=1662580020	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_720x@2x35f1.png	(from https://awokendreams.shop/products/defeated-shorts)
14:32:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:58%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_2f06bc0e-897f-4838-8c7e-c842e00f792f_720x@2x.png?v=1662571823	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_2f06bc0e-897f-4838-8c7e-c842e00f792f_720x@2xd765.png	(from https://awokendreams.shop/products/grey-day-basic-shorts)
14:32:06	1252/1252	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:335701eb38fd678247066c25a621815f	https://awokendreams.shop/products/grey-day-basic-shorts.oembed	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/grey-day-basic-shorts.oembed	(from https://awokendreams.shop/products/grey-day-basic-shorts)
